Fact_Summary,,,,,,,,,,,,,,,
order_id,order_placement_date,customer_id,customer_name,city,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,total_amount
FMY55720503,2025-05-04,789720,Colonial Farms,"New Jersey, US",25891303,AM Ghee 100,Dairy,70,2025-05-05,2025-05-05,70,1,1,1,17772.405
FMY56720501,2025-05-04,789720,Colonial Farms,"New Jersey, US",25891303,AM Ghee 100,Dairy,72,2025-05-06,2025-05-06,72,1,1,1,18280.188000000002
FMY55420503,2025-05-04,789420,Lidl,"New Jersey, US",25891303,AM Ghee 100,Dairy,59,2025-05-05,2025-05-07,59,1,0,0,14979.5985
FMY56622303,2025-05-04,789622,Expert Mart,Vadodara,25891303,AM Ghee 100,Dairy,26,2025-05-06,2025-05-06,26,1,1,1,2340.0
FMY55122602,2025-05-04,789122,Coolblue,Vadodara,25891303,AM Ghee 100,Dairy,85,2025-05-05,2025-05-07,77,0,0,0,7650.0
FMY56501601,2025-05-04,789501,Best Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,69,2025-05-06,2025-05-07,69,1,0,0,17518.5135
FMY57702303,2025-05-04,789702,Sorefoz Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,25,2025-05-07,2025-05-08,25,1,0,0,2250.0
FMY57221303,2025-05-04,789221,Atlas Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,48,2025-05-07,2025-05-07,48,1,1,1,4320.0
FMY57403303,2025-05-04,789403,Propel Mart,Vadodara,25891303,AM Ghee 100,Dairy,30,2025-05-07,2025-05-07,30,1,1,1,2700.0
FMY56902403,2025-05-04,789902,Elite Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,87,2025-05-06,2025-05-06,87,1,1,1,7830.0
FMY55402602,2025-05-04,789402,Propel Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,64,2025-05-05,2025-05-05,61,0,1,0,5760.0
FMY55903303,2025-05-04,789903,Elite Mart,Vadodara,25891303,AM Ghee 100,Dairy,31,2025-05-05,2025-05-04,28,0,1,0,2790.0
FMY55621303,2025-05-04,789621,Expert Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,48,2025-05-05,2025-05-08,48,1,0,0,4320.0
FMY56521303,2025-05-04,789521,Acclaimed Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,39,2025-05-06,2025-05-05,39,1,1,1,3510.0
FMY55422403,2025-05-04,789422,Lotus Mart,Vadodara,25891403,AM Curd 50,Dairy,360,2025-05-05,2025-05-06,342,0,0,0,3600.0
FMY56103503,2025-05-04,789103,Vijay Stores,Vadodara,25891203,AM Butter 500,Dairy,445,2025-05-06,2025-05-06,356,0,1,0,133500.0
FMY57101602,2025-05-04,789101,Costco Wholesale,"New Jersey, US",25891203,AM Butter 500,Dairy,210,2025-05-07,2025-05-07,189,0,1,0,159951.645
FMY55320203,2025-05-04,789320,Whole Foods Market,"New Jersey, US",25891203,AM Butter 500,Dairy,149,2025-05-05,2025-05-06,149,1,0,0,113489.5005
FMY57320602,2025-05-04,789320,Whole Foods Market,"New Jersey, US",25891203,AM Butter 500,Dairy,486,2025-05-07,2025-05-07,486,1,1,1,370173.807
FMY57203203,2025-05-04,789203,Rel Fresh,Vadodara,25891203,AM Butter 500,Dairy,205,2025-05-07,2025-05-06,205,1,1,1,61500.0
FMY56220403,2025-05-04,789220,ShopRite,"New Jersey, US",25891203,AM Butter 500,Dairy,207,2025-05-06,2025-05-06,207,1,1,1,157666.62149999998
FMY57703503,2025-05-04,789703,Sorefoz Mart,Vadodara,25891203,AM Butter 500,Dairy,497,2025-05-07,2025-05-07,497,1,1,1,149100.0
FMY55521203,2025-05-04,789521,Acclaimed Stores,Ahmedabad,25891203,AM Butter 500,Dairy,450,2025-05-05,2025-05-08,450,1,0,0,135000.0
FMY56521503,2025-05-04,789521,Acclaimed Stores,Ahmedabad,25891203,AM Butter 500,Dairy,287,2025-05-06,2025-05-06,287,1,1,1,86100.0
FMY56420203,2025-05-04,789420,Lidl,"New Jersey, US",25891203,AM Butter 500,Dairy,304,2025-05-06,2025-05-08,289,0,0,0,231549.04799999998
FMY57202203,2025-05-04,789202,Rel Fresh,Ahmedabad,25891203,AM Butter 500,Dairy,271,2025-05-07,2025-05-06,271,1,1,1,81300.0
FMY56720501,2025-05-04,789720,Colonial Farms,"New Jersey, US",25891203,AM Butter 500,Dairy,353,2025-05-06,2025-05-06,353,1,1,1,268871.09849999996
FMY56121401,2025-05-04,789121,Coolblue,Ahmedabad,25891203,AM Butter 500,Dairy,290,2025-05-06,2025-05-07,290,1,0,0,87000.0
FMY57121203,2025-05-04,789121,Coolblue,Ahmedabad,25891203,AM Butter 500,Dairy,372,2025-05-07,2025-05-09,372,1,0,0,111600.0
FMY55221503,2025-05-04,789221,Atlas Stores,Ahmedabad,25891203,AM Butter 500,Dairy,147,2025-05-05,2025-05-05,140,0,1,0,44100.0
FMY55201603,2025-05-04,789201,Rel Fresh,"New Jersey, US",25891203,AM Butter 500,Dairy,247,2025-05-05,2025-05-05,247,1,1,1,188133.6015
FMY56201203,2025-05-04,789201,Rel Fresh,"New Jersey, US",25891203,AM Butter 500,Dairy,148,2025-05-06,2025-05-07,148,1,0,0,112727.826
FMY57321203,2025-05-04,789321,Chiptec Stores,Ahmedabad,25891203,AM Butter 500,Dairy,328,2025-05-07,2025-05-08,312,0,0,0,98400.0
FMY55102402,2025-05-04,789102,Vijay Stores,Ahmedabad,25891203,AM Butter 500,Dairy,424,2025-05-05,2025-05-05,424,1,1,1,127200.0
FMY55402602,2025-05-04,789402,Propel Mart,Ahmedabad,25891203,AM Butter 500,Dairy,100,2025-05-05,2025-05-05,100,1,1,1,30000.0
FMY56520203,2025-05-04,789520,Fairway Market,"New Jersey, US",25891203,AM Butter 500,Dairy,362,2025-05-06,2025-05-07,326,0,0,0,275726.169
FMY55622302,2025-05-04,789622,Expert Mart,Vadodara,25891302,AM Ghee 150,Dairy,40,2025-05-05,2025-05-05,40,1,1,1,5400.0
FMY56321401,2025-05-04,789321,Chiptec Stores,Ahmedabad,25891302,AM Ghee 150,Dairy,67,2025-05-06,2025-05-06,67,1,1,1,9045.0
FMY57520302,2025-05-04,789520,Fairway Market,"New Jersey, US",25891302,AM Ghee 150,Dairy,77,2025-05-07,2025-05-10,77,1,0,0,26066.194
FMY56122503,2025-05-04,789122,Coolblue,Vadodara,25891302,AM Ghee 150,Dairy,82,2025-05-06,2025-05-08,82,1,0,0,11070.0
FMY57122302,2025-05-04,789122,Coolblue,Vadodara,25891302,AM Ghee 150,Dairy,69,2025-05-07,2025-05-06,69,1,1,1,9315.0
FMY57303403,2025-05-04,789303,Expression Stores,Vadodara,25891302,AM Ghee 150,Dairy,85,2025-05-07,2025-05-07,85,1,1,1,11475.0
FMY56703601,2025-05-04,789703,Sorefoz Mart,Vadodara,25891302,AM Ghee 150,Dairy,89,2025-05-06,2025-05-06,89,1,1,1,12015.0
FMY57101601,2025-05-04,789101,Costco Wholesale,"New Jersey, US",25891302,AM Ghee 150,Dairy,76,2025-05-07,2025-05-08,76,1,0,0,25727.672
FMY56503503,2025-05-04,789503,Viveks Stores,Vadodara,25891302,AM Ghee 150,Dairy,83,2025-05-06,2025-05-06,83,1,1,1,11205.0
FMY55703301,2025-05-04,789703,Sorefoz Mart,Vadodara,25891301,AM Ghee 250,Dairy,54,2025-05-05,2025-05-07,54,1,0,0,12150.0
FMY55102402,2025-05-04,789102,Vijay Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,25,2025-05-05,2025-05-05,25,1,1,1,5625.0
FMY56102301,2025-05-04,789102,Vijay Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,53,2025-05-06,2025-05-05,50,0,1,0,11925.0
FMY55320301,2025-05-04,789320,Whole Foods Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,24,2025-05-05,2025-05-05,23,0,1,0,12186.792000000001
FMY57101301,2025-05-04,789101,Costco Wholesale,"New Jersey, US",25891301,AM Ghee 250,Dairy,31,2025-05-07,2025-05-10,31,1,0,0,15741.273000000001
FMY55321603,2025-05-04,789321,Chiptec Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,83,2025-05-05,2025-05-05,83,1,1,1,18675.0
FMY56321401,2025-05-04,789321,Chiptec Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,71,2025-05-06,2025-05-06,71,1,1,1,15975.0
FMY56121301,2025-05-04,789121,Coolblue,Ahmedabad,25891301,AM Ghee 250,Dairy,32,2025-05-06,2025-05-08,32,1,0,0,7200.0
FMY55501301,2025-05-04,789501,Best Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,33,2025-05-05,2025-05-05,33,1,1,1,16756.839
FMY57601602,2025-05-04,789601,Price Rite,"New Jersey, US",25891301,AM Ghee 250,Dairy,42,2025-05-07,2025-05-07,40,0,1,0,21326.886000000002
FMY56503503,2025-05-04,789503,Viveks Stores,Vadodara,25891301,AM Ghee 250,Dairy,73,2025-05-06,2025-05-06,66,0,1,0,16425.0
FMY56522301,2025-05-04,789522,Acclaimed Stores,Vadodara,25891301,AM Ghee 250,Dairy,41,2025-05-06,2025-05-06,41,1,1,1,9225.0
FMY57903301,2025-05-04,789903,Elite Mart,Vadodara,25891301,AM Ghee 250,Dairy,43,2025-05-07,2025-05-07,39,0,1,0,9675.0
FMY56301403,2025-05-04,789301,Foodtown,"New Jersey, US",25891301,AM Ghee 250,Dairy,60,2025-05-06,2025-05-06,60,1,1,1,30466.98
FMY57220301,2025-05-04,789220,ShopRite,"New Jersey, US",25891301,AM Ghee 250,Dairy,40,2025-05-07,2025-05-07,40,1,1,1,20311.32
FMY57403303,2025-05-04,789403,Propel Mart,Vadodara,25891301,AM Ghee 250,Dairy,39,2025-05-07,2025-05-07,39,1,1,1,8775.0
FMY55603503,2025-05-04,789603,Info Stores,Vadodara,25891301,AM Ghee 250,Dairy,63,2025-05-05,2025-05-05,63,1,1,1,14175.0
FMY56401602,2025-05-04,789401,Wegmans,"New Jersey, US",25891301,AM Ghee 250,Dairy,72,2025-05-06,2025-05-06,72,1,1,1,36560.376000000004
FMY57603301,2025-05-04,789603,Info Stores,Vadodara,25891301,AM Ghee 250,Dairy,41,2025-05-07,2025-05-07,37,0,1,0,9225.0
FMY56303602,2025-05-04,789303,Expression Stores,Vadodara,25891102,AM Milk 250,Dairy,303,2025-05-06,2025-05-06,288,0,1,0,18786.0
FMY57401102,2025-05-04,789401,Wegmans,"New Jersey, US",25891102,AM Milk 250,Dairy,302,2025-05-07,2025-05-08,272,0,0,0,51116.822
FMY57402502,2025-05-04,789402,Propel Mart,Ahmedabad,25891102,AM Milk 250,Dairy,370,2025-05-07,2025-05-07,370,1,1,1,22940.0
FMY57221303,2025-05-04,789221,Atlas Stores,Ahmedabad,25891102,AM Milk 250,Dairy,491,2025-05-07,2025-05-07,491,1,1,1,30442.0
FMY55121102,2025-05-04,789121,Coolblue,Ahmedabad,25891102,AM Milk 250,Dairy,427,2025-05-05,2025-05-07,427,1,0,0,26474.0
FMY56422102,2025-05-04,789422,Lotus Mart,Vadodara,25891102,AM Milk 250,Dairy,300,2025-05-06,2025-05-09,300,1,0,0,18600.0
FMY55501301,2025-05-04,789501,Best Market,"New Jersey, US",25891102,AM Milk 250,Dairy,367,2025-05-05,2025-05-05,294,0,1,0,62118.787
FMY55703603,2025-05-04,789703,Sorefoz Mart,Vadodara,25891102,AM Milk 250,Dairy,410,2025-05-05,2025-05-05,410,1,1,1,25420.0
FMY55702403,2025-05-04,789702,Sorefoz Mart,Ahmedabad,25891102,AM Milk 250,Dairy,473,2025-05-05,2025-05-05,449,0,1,0,29326.0
FMY55101503,2025-05-04,789101,Costco Wholesale,"New Jersey, US",25891102,AM Milk 250,Dairy,312,2025-05-05,2025-05-05,296,0,1,0,52809.432
FMY57101602,2025-05-04,789101,Costco Wholesale,"New Jersey, US",25891102,AM Milk 250,Dairy,469,2025-05-07,2025-05-07,469,1,1,1,79383.409
FMY55201603,2025-05-04,789201,Rel Fresh,"New Jersey, US",25891102,AM Milk 250,Dairy,436,2025-05-05,2025-05-05,392,0,1,0,73797.796
FMY56102402,2025-05-04,789102,Vijay Stores,Ahmedabad,25891102,AM Milk 250,Dairy,468,2025-05-06,2025-05-06,468,1,1,1,29016.0
FMY57102503,2025-05-04,789102,Vijay Stores,Ahmedabad,25891102,AM Milk 250,Dairy,386,2025-05-07,2025-05-07,386,1,1,1,23932.0
FMY55621102,2025-05-04,789621,Expert Mart,Ahmedabad,25891102,AM Milk 250,Dairy,342,2025-05-05,2025-05-06,325,0,0,0,21204.0
FMY55603503,2025-05-04,789603,Info Stores,Vadodara,25891102,AM Milk 250,Dairy,373,2025-05-05,2025-05-05,373,1,1,1,23126.0
FMY56603401,2025-05-04,789603,Info Stores,Vadodara,25891102,AM Milk 250,Dairy,340,2025-05-06,2025-05-06,323,0,1,0,21080.0
FMY57622502,2025-05-04,789622,Expert Mart,Vadodara,25891502,AM Biscuits 500,Food,153,2025-05-07,2025-05-07,153,1,1,1,30600.0
FMY56420502,2025-05-04,789420,Lidl,"New Jersey, US",25891502,AM Biscuits 500,Food,199,2025-05-06,2025-05-06,189,0,1,0,101048.81700000001
FMY55220503,2025-05-04,789220,ShopRite,"New Jersey, US",25891502,AM Biscuits 500,Food,231,2025-05-05,2025-05-05,219,0,1,0,117297.873
FMY56903502,2025-05-04,789903,Elite Mart,Vadodara,25891502,AM Biscuits 500,Food,160,2025-05-06,2025-05-06,152,0,1,0,32000.0
FMY56202602,2025-05-04,789202,Rel Fresh,Ahmedabad,25891502,AM Biscuits 500,Food,250,2025-05-06,2025-05-06,250,1,1,1,50000.0
FMY55103502,2025-05-04,789103,Vijay Stores,Vadodara,25891502,AM Biscuits 500,Food,150,2025-05-05,2025-05-05,120,0,1,0,30000.0
FMY56603502,2025-05-04,789603,Info Stores,Vadodara,25891502,AM Biscuits 500,Food,122,2025-05-06,2025-05-05,122,1,1,1,24400.0
FMY56720502,2025-05-04,789720,Colonial Farms,"New Jersey, US",25891502,AM Biscuits 500,Food,131,2025-05-06,2025-05-09,131,1,0,0,66519.573
FMY56702502,2025-05-04,789702,Sorefoz Mart,Ahmedabad,25891502,AM Biscuits 500,Food,206,2025-05-06,2025-05-07,165,0,0,0,41200.0
FMY55303502,2025-05-04,789303,Expression Stores,Vadodara,25891502,AM Biscuits 500,Food,154,2025-05-05,2025-05-08,154,1,0,0,30800.0
FMY56303602,2025-05-04,789303,Expression Stores,Vadodara,25891502,AM Biscuits 500,Food,160,2025-05-06,2025-05-06,160,1,1,1,32000.0
FMY56403502,2025-05-04,789403,Propel Mart,Vadodara,25891502,AM Biscuits 500,Food,178,2025-05-06,2025-05-07,160,0,0,0,35600.0
FMY55221601,2025-05-04,789221,Atlas Stores,Ahmedabad,25891502,AM Biscuits 500,Food,205,2025-05-05,2025-05-06,205,1,0,0,41000.0
FMY56221603,2025-05-04,789221,Atlas Stores,Ahmedabad,25891502,AM Biscuits 500,Food,236,2025-05-06,2025-05-06,212,0,1,0,47200.0
FMY55321502,2025-05-04,789321,Chiptec Stores,Ahmedabad,25891502,AM Biscuits 500,Food,107,2025-05-05,2025-05-08,107,1,0,0,21400.0
FMY57402502,2025-05-04,789402,Propel Mart,Ahmedabad,25891502,AM Biscuits 500,Food,106,2025-05-07,2025-05-07,106,1,1,1,21200.0
FMY56601502,2025-05-04,789601,Price Rite,"New Jersey, US",25891502,AM Biscuits 500,Food,206,2025-05-06,2025-05-06,185,0,1,0,104603.29800000001
FMY55402602,2025-05-04,789402,Propel Mart,Ahmedabad,25891403,AM Curd 50,Dairy,343,2025-05-05,2025-05-05,343,1,1,1,3430.0
FMY55203403,2025-05-04,789203,Rel Fresh,Vadodara,25891403,AM Curd 50,Dairy,289,2025-05-05,2025-05-05,289,1,1,1,2890.0
FMY55420501,2025-05-04,789420,Lidl,"New Jersey, US",25891403,AM Curd 50,Dairy,451,2025-05-05,2025-05-06,451,1,0,0,38168.3555
FMY56201403,2025-05-04,789201,Rel Fresh,"New Jersey, US",25891403,AM Curd 50,Dairy,417,2025-05-06,2025-05-06,417,1,1,1,35290.9185
FMY55603503,2025-05-04,789603,Info Stores,Vadodara,25891403,AM Curd 50,Dairy,220,2025-05-05,2025-05-05,220,1,1,1,2200.0
FMY56902403,2025-05-04,789902,Elite Mart,Ahmedabad,25891403,AM Curd 50,Dairy,413,2025-05-06,2025-05-06,392,0,1,0,4130.0
FMY55703603,2025-05-04,789703,Sorefoz Mart,Vadodara,25891403,AM Curd 50,Dairy,299,2025-05-05,2025-05-05,299,1,1,1,2990.0
FMY57122403,2025-05-04,789122,Coolblue,Vadodara,25891403,AM Curd 50,Dairy,305,2025-05-07,2025-05-10,275,0,0,0,3050.0
FMY57101602,2025-05-04,789101,Costco Wholesale,"New Jersey, US",25891403,AM Curd 50,Dairy,264,2025-05-07,2025-05-07,264,1,1,1,22342.452
FMY57303403,2025-05-04,789303,Expression Stores,Vadodara,25891403,AM Curd 50,Dairy,283,2025-05-07,2025-05-07,255,0,1,0,2830.0
FMY55702403,2025-05-04,789702,Sorefoz Mart,Ahmedabad,25891403,AM Curd 50,Dairy,465,2025-05-05,2025-05-05,442,0,1,0,4650.0
FMY56301403,2025-05-04,789301,Foodtown,"New Jersey, US",25891403,AM Curd 50,Dairy,328,2025-05-06,2025-05-06,328,1,1,1,27758.804
FMY57301403,2025-05-04,789301,Foodtown,"New Jersey, US",25891403,AM Curd 50,Dairy,255,2025-05-07,2025-05-07,229,0,1,0,21580.7775
FMY55103502,2025-05-04,789103,Vijay Stores,Vadodara,25891403,AM Curd 50,Dairy,372,2025-05-05,2025-05-05,372,1,1,1,3720.0
FMY56220403,2025-05-04,789220,ShopRite,"New Jersey, US",25891403,AM Curd 50,Dairy,238,2025-05-06,2025-05-06,238,1,1,1,20142.059
FMY57622502,2025-05-04,789622,Expert Mart,Vadodara,25891403,AM Curd 50,Dairy,339,2025-05-07,2025-05-07,339,1,1,1,3390.0
FMY55720503,2025-05-04,789720,Colonial Farms,"New Jersey, US",25891503,AM Biscuits 250,Food,237,2025-05-05,2025-05-05,237,1,1,1,60172.285500000005
FMY56403603,2025-05-04,789403,Propel Mart,Vadodara,25891503,AM Biscuits 250,Food,160,2025-05-06,2025-05-06,160,1,1,1,16000.0
FMY56503503,2025-05-04,789503,Viveks Stores,Vadodara,25891503,AM Biscuits 250,Food,140,2025-05-06,2025-05-06,140,1,1,1,14000.0
FMY57503503,2025-05-04,789503,Viveks Stores,Vadodara,25891503,AM Biscuits 250,Food,202,2025-05-07,2025-05-07,192,0,1,0,20200.0
FMY55220503,2025-05-04,789220,ShopRite,"New Jersey, US",25891503,AM Biscuits 250,Food,245,2025-05-05,2025-05-05,245,1,1,1,62203.4175
FMY56521503,2025-05-04,789521,Acclaimed Stores,Ahmedabad,25891503,AM Biscuits 250,Food,233,2025-05-06,2025-05-06,210,0,1,0,23300.0
FMY55221503,2025-05-04,789221,Atlas Stores,Ahmedabad,25891503,AM Biscuits 250,Food,239,2025-05-05,2025-05-05,239,1,1,1,23900.0
FMY56103503,2025-05-04,789103,Vijay Stores,Vadodara,25891503,AM Biscuits 250,Food,240,2025-05-06,2025-05-06,240,1,1,1,24000.0
FMY57103503,2025-05-04,789103,Vijay Stores,Vadodara,25891503,AM Biscuits 250,Food,235,2025-05-07,2025-05-07,211,0,1,0,23500.0
FMY55420503,2025-05-04,789420,Lidl,"New Jersey, US",25891503,AM Biscuits 250,Food,145,2025-05-05,2025-05-07,145,1,0,0,36814.2675
FMY57703503,2025-05-04,789703,Sorefoz Mart,Vadodara,25891503,AM Biscuits 250,Food,130,2025-05-07,2025-05-07,130,1,1,1,13000.0
FMY55603503,2025-05-04,789603,Info Stores,Vadodara,25891503,AM Biscuits 250,Food,112,2025-05-05,2025-05-05,112,1,1,1,11200.0
FMY55201603,2025-05-04,789201,Rel Fresh,"New Jersey, US",25891503,AM Biscuits 250,Food,191,2025-05-05,2025-05-05,191,1,1,1,48493.2765
FMY57201503,2025-05-04,789201,Rel Fresh,"New Jersey, US",25891503,AM Biscuits 250,Food,149,2025-05-07,2025-05-07,149,1,1,1,37829.8335
FMY56102503,2025-05-04,789102,Vijay Stores,Ahmedabad,25891503,AM Biscuits 250,Food,250,2025-05-06,2025-05-07,250,1,0,0,25000.0
FMY57102503,2025-05-04,789102,Vijay Stores,Ahmedabad,25891503,AM Biscuits 250,Food,188,2025-05-07,2025-05-07,188,1,1,1,18800.0
FMY57721503,2025-05-04,789721,Logic Stores,Ahmedabad,25891503,AM Biscuits 250,Food,188,2025-05-07,2025-05-07,188,1,1,1,18800.0
FMY55101503,2025-05-04,789101,Costco Wholesale,"New Jersey, US",25891503,AM Biscuits 250,Food,209,2025-05-05,2025-05-05,209,1,1,1,53063.3235
FMY56122503,2025-05-04,789122,Coolblue,Vadodara,25891503,AM Biscuits 250,Food,187,2025-05-06,2025-05-08,150,0,0,0,18700.0
FMY56422603,2025-05-04,789422,Lotus Mart,Vadodara,25891503,AM Biscuits 250,Food,179,2025-05-06,2025-05-07,179,1,0,0,17900.0
FMY58402502,2025-05-05,789402,Propel Mart,Ahmedabad,25891403,AM Curd 50,Dairy,257,2025-05-08,2025-05-08,257,1,1,1,2570.0
FMY56603203,2025-05-05,789603,Info Stores,Vadodara,25891203,AM Butter 500,Dairy,436,2025-05-06,2025-05-07,392,0,0,0,130800.0
FMY57603302,2025-05-05,789603,Info Stores,Vadodara,25891203,AM Butter 500,Dairy,233,2025-05-07,2025-05-07,233,1,1,1,69900.0
FMY58101401,2025-05-05,789101,Costco Wholesale,"New Jersey, US",25891203,AM Butter 500,Dairy,205,2025-05-08,2025-05-08,205,1,1,1,155387.9295
FMY58320501,2025-05-05,789320,Whole Foods Market,"New Jersey, US",25891203,AM Butter 500,Dairy,296,2025-05-08,2025-05-07,296,1,1,1,224365.0104
FMY58203302,2025-05-05,789203,Rel Fresh,Vadodara,25891203,AM Butter 500,Dairy,167,2025-05-08,2025-05-08,134,0,1,0,50100.0
FMY58420302,2025-05-05,789420,Lidl,"New Jersey, US",25891203,AM Butter 500,Dairy,100,2025-05-08,2025-05-11,100,1,0,0,75798.99
FMY56522603,2025-05-05,789522,Acclaimed Stores,Vadodara,25891203,AM Butter 500,Dairy,369,2025-05-06,2025-05-07,369,1,0,0,110700.0
FMY56202203,2025-05-05,789202,Rel Fresh,Ahmedabad,25891203,AM Butter 500,Dairy,233,2025-05-06,2025-05-06,233,1,1,1,69900.0
FMY58121203,2025-05-05,789121,Coolblue,Ahmedabad,25891203,AM Butter 500,Dairy,223,2025-05-08,2025-05-07,223,1,1,1,66900.0
FMY58201603,2025-05-05,789201,Rel Fresh,"New Jersey, US",25891203,AM Butter 500,Dairy,170,2025-05-08,2025-05-08,170,1,1,1,128858.28300000001
FMY56321203,2025-05-05,789321,Chiptec Stores,Ahmedabad,25891203,AM Butter 500,Dairy,425,2025-05-06,2025-05-07,425,1,0,0,127500.0
FMY57622503,2025-05-05,789622,Expert Mart,Vadodara,25891203,AM Butter 500,Dairy,130,2025-05-07,2025-05-07,117,0,1,0,39000.0
FMY58622603,2025-05-05,789622,Expert Mart,Vadodara,25891203,AM Butter 500,Dairy,404,2025-05-08,2025-05-08,404,1,1,1,121200.0
FMY58102301,2025-05-05,789102,Vijay Stores,Ahmedabad,25891203,AM Butter 500,Dairy,332,2025-05-08,2025-05-08,315,0,1,0,99600.0
FMY57402403,2025-05-05,789402,Propel Mart,Ahmedabad,25891203,AM Butter 500,Dairy,494,2025-05-07,2025-05-07,494,1,1,1,148200.0
FMY58402203,2025-05-05,789402,Propel Mart,Ahmedabad,25891203,AM Butter 500,Dairy,436,2025-05-08,2025-05-11,436,1,0,0,130800.0
FMY57520503,2025-05-05,789520,Fairway Market,"New Jersey, US",25891203,AM Butter 500,Dairy,207,2025-05-07,2025-05-08,207,1,0,0,156903.9093
FMY58621603,2025-05-05,789621,Expert Mart,Ahmedabad,25891203,AM Butter 500,Dairy,420,2025-05-08,2025-05-08,420,1,1,1,126000.0
FMY57702601,2025-05-05,789702,Sorefoz Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,89,2025-05-07,2025-05-07,89,1,1,1,12015.0
FMY56320302,2025-05-05,789320,Whole Foods Market,"New Jersey, US",25891302,AM Ghee 150,Dairy,96,2025-05-06,2025-05-06,96,1,1,1,32340.902400000003
FMY57603302,2025-05-05,789603,Info Stores,Vadodara,25891302,AM Ghee 150,Dairy,77,2025-05-07,2025-05-07,77,1,1,1,10395.0
FMY56721302,2025-05-05,789721,Logic Stores,Ahmedabad,25891302,AM Ghee 150,Dairy,44,2025-05-06,2025-05-06,44,1,1,1,5940.0
FMY58621603,2025-05-05,789621,Expert Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,92,2025-05-08,2025-05-08,92,1,1,1,12420.0
FMY56421302,2025-05-05,789421,Lotus Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,24,2025-05-06,2025-05-07,19,0,0,0,3240.0
FMY58420302,2025-05-05,789420,Lidl,"New Jersey, US",25891302,AM Ghee 150,Dairy,89,2025-05-08,2025-05-11,89,1,0,0,29982.711600000002
FMY58201302,2025-05-05,789201,Rel Fresh,"New Jersey, US",25891302,AM Ghee 150,Dairy,31,2025-05-08,2025-05-07,31,1,1,1,10443.4164
FMY57103302,2025-05-05,789103,Vijay Stores,Vadodara,25891302,AM Ghee 150,Dairy,34,2025-05-07,2025-05-10,31,0,0,0,4590.0
FMY58401503,2025-05-05,789401,Wegmans,"New Jersey, US",25891302,AM Ghee 150,Dairy,23,2025-05-08,2025-05-08,23,1,1,1,7748.341200000001
FMY56203302,2025-05-05,789203,Rel Fresh,Vadodara,25891302,AM Ghee 150,Dairy,66,2025-05-06,2025-05-06,66,1,1,1,8910.0
FMY58203302,2025-05-05,789203,Rel Fresh,Vadodara,25891302,AM Ghee 150,Dairy,33,2025-05-08,2025-05-08,33,1,1,1,4455.0
FMY56121302,2025-05-05,789121,Coolblue,Ahmedabad,25891302,AM Ghee 150,Dairy,20,2025-05-06,2025-05-05,20,1,1,1,2700.0
FMY57903602,2025-05-05,789903,Elite Mart,Vadodara,25891302,AM Ghee 150,Dairy,51,2025-05-07,2025-05-07,48,0,1,0,6885.0
FMY58503602,2025-05-05,789503,Viveks Stores,Vadodara,25891302,AM Ghee 150,Dairy,34,2025-05-08,2025-05-08,34,1,1,1,4590.0
FMY58402502,2025-05-05,789402,Propel Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,76,2025-05-08,2025-05-08,76,1,1,1,10260.0
FMY57422302,2025-05-05,789422,Lotus Mart,Vadodara,25891302,AM Ghee 150,Dairy,80,2025-05-07,2025-05-06,76,0,1,0,10800.0
FMY58721603,2025-05-05,789721,Logic Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,74,2025-05-08,2025-05-08,74,1,1,1,16650.0
FMY58102301,2025-05-05,789102,Vijay Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,59,2025-05-08,2025-05-08,59,1,1,1,13275.0
FMY56320302,2025-05-05,789320,Whole Foods Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,29,2025-05-06,2025-05-06,29,1,1,1,14654.4714
FMY58320303,2025-05-05,789320,Whole Foods Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,68,2025-05-08,2025-05-08,68,1,1,1,34362.2088
FMY58122301,2025-05-05,789122,Coolblue,Vadodara,25891301,AM Ghee 250,Dairy,53,2025-05-08,2025-05-07,50,0,1,0,11925.0
FMY57720602,2025-05-05,789720,Colonial Farms,"New Jersey, US",25891301,AM Ghee 250,Dairy,22,2025-05-07,2025-05-07,22,1,1,1,11117.185200000002
